Sample Date,Test date,WRRF Name,WRRF Abbreviation,Concentration SARS-CoV-2 gene target (N1 Copies/L) ,Per capita SARS-CoV-2 load (N1 copies per day per population),Annotation,"Population Served, estimated ",Technology
02/13/2022,02/14/2022,Tallman Island,TI,3438.00,1910000.00,,449907,RT-qPCR
02/13/2022,02/14/2022,Wards Island,WI,510.00,291000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),1201485,RT-qPCR
02/15/2022,02/16/2022,26th Ward,26W,800.00,490000.00,,290608,RT-qPCR
02/15/2022,02/16/2022,Bowery Bay,BB,2216.00,780000.00,,924695,RT-qPCR
02/15/2022,02/16/2022,Coney Island,CI,2803.00,1150000.00,,682342,RT-qPCR
02/15/2022,02/16/2022,Hunts Point,HP,1414.00,985000.00,,755948,RT-qPCR
02/15/2022,02/16/2022,Jamaica Bay,JA,2637.00,1000000.00,,748737,RT-qPCR
02/15/2022,02/16/2022,Newtown Creek,NC,1402.00,826000.00,,1156473,RT-qPCR
02/15/2022,02/16/2022,North River,NR,1460.00,755000.00,,658596,RT-qPCR
02/15/2022,02/16/2022,Oakwood Beach,OB,1815.00,717000.00,,258731,RT-qPCR
02/15/2022,02/16/2022,Owls Head,OH,3313.00,1250000.00,,906442,RT-qPCR
02/15/2022,02/16/2022,Port Richmond,PR,2094.00,876000.00,,226167,RT-qPCR
02/15/2022,02/16/2022,Red Hook,RH,720.00,280000.00,,224029,RT-qPCR
02/15/2022,02/16/2022,Rockaway,RK,696.00,372000.00,,120539,RT-qPCR
02/15/2022,02/16/2022,Tallman Island,TI,2830.00,1260000.00,,449907,RT-qPCR
02/15/2022,02/16/2022,Wards Island,WI,1381.00,727000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1201485,RT-qPCR
02/22/2022,02/23/2022,26th Ward,26W,1679.19,1160000.00,,290608,RT-qPCR
02/22/2022,02/23/2022,Bowery Bay,BB,2290.30,1110000.00,,924695,RT-qPCR
02/22/2022,02/23/2022,Coney Island,CI,2130.61,934000.00,,682342,RT-qPCR
02/22/2022,02/23/2022,Hunts Point,HP,283.63,233000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),755948,RT-qPCR
02/22/2022,02/23/2022,Jamaica Bay,JA,1327.31,557000.00,,748737,RT-qPCR
02/22/2022,02/23/2022,Newtown Creek,NC,1796.45,1230000.00,,1156473,RT-qPCR
02/22/2022,02/23/2022,North River,NR,1225.85,761000.00,,658596,RT-qPCR
02/22/2022,02/23/2022,Oakwood Beach,OB,362.99,143000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),258731,RT-qPCR
02/22/2022,02/23/2022,Owls Head,OH,2923.52,1230000.00,,906442,RT-qPCR
02/22/2022,02/23/2022,Port Richmond,PR,675.31,305000.00,,226167,RT-qPCR
02/22/2022,02/23/2022,Red Hook,RH,1442.05,682000.00,,224029,RT-qPCR
02/22/2022,02/23/2022,Rockaway,RK,592.38,316000.00,,120539,RT-qPCR
02/22/2022,02/23/2022,Tallman Island,TI,7030.20,3840000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,449907,RT-qPCR
02/22/2022,02/23/2022,Wards Island,WI,1569.52,1030000.00,,1201485,RT-qPCR
02/27/2022,02/28/2022,26th Ward,26W,697.40,463000.00,,290608,RT-qPCR
02/27/2022,02/28/2022,Bowery Bay,BB,7899.53,2940000.00,,924695,RT-qPCR
02/27/2022,02/28/2022,Coney Island,CI,4612.45,1840000.00,,682342,RT-qPCR
02/27/2022,02/28/2022,Hunts Point,HP,1434.63,984000.00,,755948,RT-qPCR
02/27/2022,02/28/2022,Jamaica Bay,JA,1893.60,747000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,748737,RT-qPCR
02/27/2022,02/28/2022,Newtown Creek,NC,2155.45,1190000.00,,1156473,RT-qPCR
02/27/2022,02/28/2022,North River,NR,994.03,474000.00,,658596,RT-qPCR
02/27/2022,02/28/2022,Oakwood Beach,OB,502.52,219000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),258731,RT-qPCR
02/27/2022,02/28/2022,Owls Head,OH,2560.09,941000.00,,906442,RT-qPCR
02/27/2022,02/28/2022,Port Richmond,PR,1593.30,720000.00,,226167,RT-qPCR
02/27/2022,02/28/2022,Red Hook,RH,1645.87,612000.00,,224029,RT-qPCR
02/27/2022,02/28/2022,Rockaway,RK,1309.83,740000.00,,120539,RT-qPCR
02/27/2022,02/28/2022,Tallman Island,TI,2189.65,1270000.00,,449907,RT-qPCR
02/27/2022,02/28/2022,Wards Island,WI,868.83,465000.00,,1201485,RT-qPCR
03/01/2022,03/02/2022,26th Ward,26W,2270.32,1390000.00,,290608,RT-qPCR
03/01/2022,03/02/2022,Bowery Bay,BB,4735.42,1670000.00,,924695,RT-qPCR
03/01/2022,03/02/2022,Coney Island,CI,597.92,219000.00,,682342,RT-qPCR
03/01/2022,03/02/2022,Hunts Point,HP,890.42,593000.00,,755948,RT-qPCR
03/01/2022,03/02/2022,Jamaica Bay,JA,654.19,248000.00,,748737,RT-qPCR
03/01/2022,03/02/2022,Newtown Creek,NC,1359.53,801000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
03/01/2022,03/02/2022,North River,NR,1129.39,597000.00,,658596,RT-qPCR
03/01/2022,03/02/2022,Oakwood Beach,OB,623.53,252000.00,,258731,RT-qPCR
03/01/2022,03/02/2022,Owls Head,OH,2198.92,863000.00,,906442,RT-qPCR
03/01/2022,03/02/2022,Port Richmond,PR,882.44,369000.00,,226167,RT-qPCR
03/01/2022,03/02/2022,Red Hook,RH,1791.97,757000.00,,224029,RT-qPCR
03/01/2022,03/02/2022,Rockaway,RK,,0.00,Concentration below Method Limit of Detection,120539,RT-qPCR
03/01/2022,03/02/2022,Tallman Island,TI,1190.81,511000.00,,449907,RT-qPCR
03/01/2022,03/02/2022,Wards Island,WI,500.04,276000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),1201485,RT-qPCR
03/06/2022,03/07/2022,26th Ward,26W,1040.92,664000.00,,290608,RT-qPCR
03/06/2022,03/07/2022,Bowery Bay,BB,1746.26,686000.00,,924695,RT-qPCR
03/06/2022,03/07/2022,Coney Island,CI,1306.89,537000.00,,682342,RT-qPCR
03/06/2022,03/07/2022,Hunts Point,HP,587.88,421000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),755948,RT-qPCR
03/06/2022,03/07/2022,Jamaica Bay,JA,1155.16,456000.00,,748737,RT-qPCR
03/06/2022,03/07/2022,Newtown Creek,NC,2147.68,1200000.00,,1156473,RT-qPCR
03/06/2022,03/07/2022,North River,NR,3875.32,1630000.00,,658596,RT-qPCR
03/06/2022,03/07/2022,Oakwood Beach,OB,1118.23,438000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,258731,RT-qPCR
03/06/2022,03/07/2022,Owls Head,OH,2023.90,761000.00,,906442,RT-qPCR
03/06/2022,03/07/2022,Port Richmond,PR,3375.19,1470000.00,,226167,RT-qPCR
03/06/2022,03/07/2022,Red Hook,RH,1960.50,795000.00,,224029,RT-qPCR
03/06/2022,03/07/2022,Rockaway,RK,267.27,151000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),120539,RT-qPCR
03/06/2022,03/07/2022,Tallman Island,TI,676.85,319000.00,,449907,RT-qPCR
03/06/2022,03/07/2022,Wards Island,WI,856.40,469000.00,,1201485,RT-qPCR
03/08/2022,03/09/2022,26th Ward,26W,717.40,729000.00,,290608,RT-qPCR
03/08/2022,03/09/2022,Bowery Bay,BB,3341.21,1160000.00,,924695,RT-qPCR
03/08/2022,03/09/2022,Coney Island,CI,1480.02,567000.00,,682342,RT-qPCR
03/08/2022,03/09/2022,Hunts Point,HP,1526.26,925000.00,,755948,RT-qPCR
03/08/2022,03/09/2022,Jamaica Bay,JA,2573.92,950000.00,,748737,RT-qPCR
03/08/2022,03/09/2022,Newtown Creek,NC,1844.29,1020000.00,,1156473,RT-qPCR
03/08/2022,03/09/2022,North River,NR,1114.18,583000.00,,658596,RT-qPCR
03/08/2022,03/09/2022,Oakwood Beach,OB,2001.54,732000.00,,258731,RT-qPCR
03/08/2022,03/09/2022,Owls Head,OH,2901.02,1070000.00,,906442,RT-qPCR
03/08/2022,03/09/2022,Port Richmond,PR,4126.46,1860000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
03/08/2022,03/09/2022,Red Hook,RH,2285.03,888000.00,,224029,RT-qPCR
03/08/2022,03/09/2022,Rockaway,RK,771.18,412000.00,,120539,RT-qPCR
03/08/2022,03/09/2022,Tallman Island,TI,1572.43,675000.00,,449907,RT-qPCR
03/08/2022,03/09/2022,Wards Island,WI,1559.62,796000.00,,1201485,RT-qPCR
03/13/2022,03/14/2022,26th Ward,26W,438.65,286000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),290608,RT-qPCR
03/13/2022,03/14/2022,Bowery Bay,BB,4330.46,1560000.00,,924695,RT-qPCR
03/13/2022,03/14/2022,Coney Island,CI,2977.65,1520000.00,,682342,RT-qPCR
03/13/2022,03/14/2022,Hunts Point,HP,638.10,463000.00,,755948,RT-qPCR
03/13/2022,03/14/2022,Jamaica Bay,JA,2526.26,971000.00,,748737,RT-qPCR
03/13/2022,03/14/2022,Newtown Creek,NC,4815.57,2630000.00,,1156473,RT-qPCR
03/13/2022,03/14/2022,North River,NR,700.92,242000.00,,658596,RT-qPCR
03/13/2022,03/14/2022,Oakwood Beach,OB,817.41,355000.00,,258731,RT-qPCR
03/13/2022,03/14/2022,Owls Head,OH,4097.75,1560000.00,,906442,RT-qPCR
03/13/2022,03/14/2022,Port Richmond,PR,3603.93,1570000.00,,226167,RT-qPCR
03/13/2022,03/14/2022,Red Hook,RH,4357.91,1620000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
03/13/2022,03/14/2022,Rockaway,RK,403.43,215000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),120539,RT-qPCR
03/13/2022,03/14/2022,Tallman Island,TI,719.47,442000.00,,449907,RT-qPCR
03/13/2022,03/14/2022,Wards Island,WI,1234.93,642000.00,,1201485,RT-qPCR
03/15/2022,03/16/2022,26th Ward,26W,763.77,448000.00,,290608,RT-qPCR
03/15/2022,03/16/2022,Bowery Bay,BB,3915.63,1430000.00,,924695,RT-qPCR
03/15/2022,03/16/2022,Coney Island,CI,1906.55,730000.00,,682342,RT-qPCR
03/15/2022,03/16/2022,Hunts Point,HP,508.30,308000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),755948,RT-qPCR
03/15/2022,03/16/2022,Jamaica Bay,JA,1922.98,719000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,748737,RT-qPCR
03/15/2022,03/16/2022,Newtown Creek,NC,3465.67,1920000.00,,1156473,RT-qPCR
03/15/2022,03/16/2022,North River,NR,3536.23,1630000.00,,658596,RT-qPCR
03/15/2022,03/16/2022,Oakwood Beach,OB,3027.96,1190000.00,,258731,RT-qPCR
03/15/2022,03/16/2022,Owls Head,OH,3597.71,1340000.00,,906442,RT-qPCR
03/15/2022,03/16/2022,Port Richmond,PR,1965.40,855000.00,,226167,RT-qPCR
03/15/2022,03/16/2022,Red Hook,RH,5870.37,2180000.00,,224029,RT-qPCR
03/15/2022,03/16/2022,Rockaway,RK,460.11,231000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),120539,RT-qPCR
03/15/2022,03/16/2022,Tallman Island,TI,1997.88,908000.00,,449907,RT-qPCR
03/15/2022,03/16/2022,Wards Island,WI,1529.98,815000.00,,1201485,RT-qPCR
03/20/2022,03/21/2022,26th Ward,26W,932.47,571000.00,,290608,RT-qPCR
03/20/2022,03/21/2022,Bowery Bay,BB,3129.25,1200000.00,,924695,RT-qPCR
03/20/2022,03/21/2022,Coney Island,CI,3685.19,1700000.00,,682342,RT-qPCR
03/20/2022,03/21/2022,Hunts Point,HP,310.83,190000.00,"Concentration below Method Limit of Quantification (above Method Limit of Detection) - No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells",755948,RT-qPCR
03/20/2022,03/21/2022,Jamaica Bay,JA,3360.96,1290000.00,,748737,RT-qPCR
03/20/2022,03/21/2022,Newtown Creek,NC,4002.76,2200000.00,,1156473,RT-qPCR
03/20/2022,03/21/2022,North River,NR,1921.83,994000.00,,658596,RT-qPCR
03/20/2022,03/21/2022,Oakwood Beach,OB,1722.28,693000.00,,258731,RT-qPCR
03/20/2022,03/21/2022,Owls Head,OH,2174.04,808000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
03/20/2022,03/21/2022,Port Richmond,PR,2043.13,855000.00,,226167,RT-qPCR
03/20/2022,03/21/2022,Red Hook,RH,4468.80,1810000.00,,224029,RT-qPCR
03/20/2022,03/21/2022,Rockaway,RK,1337.81,798000.00,,120539,RT-qPCR
03/20/2022,03/21/2022,Tallman Island,TI,757.68,382000.00,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells",449907,RT-qPCR
03/20/2022,03/21/2022,Wards Island,WI,2500.13,1350000.00,,1201485,RT-qPCR
03/22/2022,03/23/2022,26th Ward,26W,1800.36,1080000.00,,290608,RT-qPCR
03/22/2022,03/23/2022,Bowery Bay,BB,7127.45,2510000.00,,924695,RT-qPCR
03/22/2022,03/23/2022,Coney Island,CI,2693.01,986000.00,,682342,RT-qPCR
03/22/2022,03/23/2022,Hunts Point,HP,1142.68,675000.00,,755948,RT-qPCR
03/22/2022,03/23/2022,Jamaica Bay,JA,3671.41,1340000.00,,748737,RT-qPCR
03/22/2022,03/23/2022,Newtown Creek,NC,9070.64,5020000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
03/22/2022,03/23/2022,North River,NR,4363.07,2310000.00,,658596,RT-qPCR
03/22/2022,03/23/2022,Oakwood Beach,OB,1565.19,561000.00,,258731,RT-qPCR
03/22/2022,03/23/2022,Owls Head,OH,4539.68,1650000.00,,906442,RT-qPCR
03/22/2022,03/23/2022,Port Richmond,PR,2917.36,1120000.00,,226167,RT-qPCR
03/22/2022,03/23/2022,Red Hook,RH,13622.46,5060000.00,,224029,RT-qPCR
03/22/2022,03/23/2022,Rockaway,RK,1291.90,690000.00,,120539,RT-qPCR
03/22/2022,03/23/2022,Tallman Island,TI,5807.65,2590000.00,,449907,RT-qPCR
03/22/2022,03/23/2022,Wards Island,WI,3143.36,1640000.00,,1201485,RT-qPCR
03/27/2022,03/28/2022,26th Ward,26W,2346.70,1470000.00,,290608,RT-qPCR
03/27/2022,03/28/2022,Bowery Bay,BB,2951.74,1080000.00,,924695,RT-qPCR
03/27/2022,03/28/2022,Coney Island,CI,809.62,332000.00,,682342,RT-qPCR
03/27/2022,03/28/2022,Hunts Point,HP,345.18,221000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),755948,RT-qPCR
03/27/2022,03/28/2022,Jamaica Bay,JA,749.88,292000.00,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells",748737,RT-qPCR
03/27/2022,03/28/2022,Newtown Creek,NC,3405.63,1870000.00,,1156473,RT-qPCR
03/27/2022,03/30/2022,North River,NR,9569.68,5010000.00,,658596,RT-qPCR
03/27/2022,03/28/2022,Oakwood Beach,OB,,,Analytical issue,258731,RT-qPCR
03/27/2022,03/28/2022,Owls Head,OH,3272.03,1200000.00,,906442,RT-qPCR
03/27/2022,03/28/2022,Port Richmond,PR,1483.10,720000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
03/27/2022,03/28/2022,Red Hook,RH,4136.13,1680000.00,,224029,RT-qPCR
03/27/2022,03/28/2022,Rockaway,RK,328.46,206000.00,Concentration below Method Limit of Quantification (above Method Limit of Detection),120539,RT-qPCR
03/27/2022,03/28/2022,Tallman Island,TI,911.94,483000.00,,449907,RT-qPCR
03/27/2022,03/28/2022,Wards Island,WI,1023.47,513000.00,,1201485,RT-qPCR
03/29/2022,03/30/2022,26th Ward,26W,2399.94,1440000.00,,290608,RT-qPCR
03/29/2022,03/30/2022,Bowery Bay,BB,8515.23,2960000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,924695,RT-qPCR
03/29/2022,03/30/2022,Coney Island,CI,5022.61,2060000.00,,682342,RT-qPCR
03/29/2022,03/30/2022,Hunts Point,HP,2128.61,1230000.00,,755948,RT-qPCR
03/29/2022,03/30/2022,Jamaica Bay,JA,5229.86,1930000.00,,748737,RT-qPCR
03/29/2022,03/30/2022,Newtown Creek,NC,12363.84,7080000.00,,1156473,RT-qPCR
03/29/2022,03/30/2022,North River,NR,11302.63,6240000.00,,658596,RT-qPCR
03/29/2022,03/30/2022,Oakwood Beach,OB,5206.34,2000000.00,,258731,RT-qPCR
03/29/2022,03/30/2022,Owls Head,OH,11440.85,4250000.00,,906442,RT-qPCR
03/29/2022,03/30/2022,Port Richmond,PR,4069.90,1630000.00,,226167,RT-qPCR
03/29/2022,03/30/2022,Red Hook,RH,16350.23,6350000.00,,224029,RT-qPCR
03/29/2022,03/30/2022,Rockaway,RK,2062.00,1040000.00,,120539,RT-qPCR
03/29/2022,03/30/2022,Tallman Island,TI,4504.65,1860000.00,,449907,RT-qPCR
03/29/2022,03/30/2022,Wards Island,WI,5434.88,2670000.00,,1201485,RT-qPCR
04/03/2022,04/04/2022,26th Ward,26W,1605.20,1050000.00,,290608,RT-qPCR
04/03/2022,04/04/2022,Bowery Bay,BB,3229.17,1340000.00,,924695,RT-qPCR
04/03/2022,04/04/2022,Coney Island,CI,4606.16,1990000.00,,682342,RT-qPCR
04/03/2022,04/04/2022,Hunts Point,HP,1077.64,696000.00,,755948,RT-qPCR
04/03/2022,04/04/2022,Jamaica Bay,JA,5609.15,2270000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,748737,RT-qPCR
04/03/2022,04/04/2022,Newtown Creek,NC,8680.57,5170000.00,,1156473,RT-qPCR
04/03/2022,04/04/2022,North River,NR,9791.09,5350000.00,,658596,RT-qPCR
04/03/2022,04/04/2022,Oakwood Beach,OB,2847.79,1110000.00,,258731,RT-qPCR
04/03/2022,04/04/2022,Owls Head,OH,8741.89,3400000.00,,906442,RT-qPCR
04/03/2022,04/04/2022,Port Richmond,PR,8380.67,3790000.00,,226167,RT-qPCR
04/03/2022,04/04/2022,Red Hook,RH,10108.36,4270000.00,,224029,RT-qPCR
04/03/2022,04/04/2022,Rockaway,RK,981.70,555000.00,,120539,RT-qPCR
04/03/2022,04/04/2022,Tallman Island,TI,4032.51,2070000.00,,449907,RT-qPCR
04/03/2022,04/04/2022,Wards Island,WI,8892.95,5210000.00,,1201485,RT-qPCR
04/05/2022,04/06/2022,26th Ward,26W,5263.66,3700000.00,,290608,RT-qPCR
04/05/2022,04/06/2022,Bowery Bay,BB,10415.26,4600000.00,,924695,RT-qPCR
04/05/2022,04/06/2022,Coney Island,CI,9113.17,3940000.00,,682342,RT-qPCR
04/05/2022,04/06/2022,Hunts Point,HP,2720.23,1910000.00,,755948,RT-qPCR
04/05/2022,04/06/2022,Jamaica Bay,JA,5436.60,2230000.00,,748737,RT-qPCR
04/05/2022,04/06/2022,Newtown Creek,NC,4241.30,2850000.00,,1156473,RT-qPCR
04/05/2022,04/06/2022,North River,NR,11915.88,7190000.00,,658596,RT-qPCR
04/05/2022,04/06/2022,Oakwood Beach,OB,6466.16,2460000.00,,258731,RT-qPCR
04/05/2022,04/06/2022,Owls Head,OH,7334.71,3280000.00,,906442,RT-qPCR
04/05/2022,04/06/2022,Port Richmond,PR,7524.21,3780000.00,,226167,RT-qPCR
04/05/2022,04/06/2022,Red Hook,RH,15399.63,8070000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
04/05/2022,04/06/2022,Rockaway,RK,3455.73,1950000.00,,120539,RT-qPCR
04/05/2022,04/06/2022,Tallman Island,TI,7730.85,3770000.00,,449907,RT-qPCR
04/05/2022,04/06/2022,Wards Island,WI,6580.18,3550000.00,,1201485,RT-qPCR
04/10/2022,04/11/2022,26th Ward,26W,5701.55,3710000.00,,290608,RT-qPCR
04/10/2022,04/11/2022,Bowery Bay,BB,7015.04,2580000.00,,924695,RT-qPCR
04/10/2022,04/11/2022,Coney Island,CI,7776.13,3280000.00,,682342,RT-qPCR
04/10/2022,04/11/2022,Hunts Point,HP,829.42,544000.00,,755948,RT-qPCR
04/10/2022,04/11/2022,Jamaica Bay,JA,5853.21,2280000.00,,748737,RT-qPCR
04/10/2022,04/11/2022,Newtown Creek,NC,13214.96,7350000.00,,1156473,RT-qPCR
04/10/2022,04/11/2022,North River,NR,3707.34,1920000.00,,658596,RT-qPCR
04/10/2022,04/11/2022,Oakwood Beach,OB,8455.72,3800000.00,,258731,RT-qPCR
04/10/2022,04/11/2022,Owls Head,OH,8950.36,3360000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
04/10/2022,04/11/2022,Port Richmond,PR,4968.30,2410000.00,,226167,RT-qPCR
04/10/2022,04/11/2022,Red Hook,RH,8794.65,3570000.00,,224029,RT-qPCR
04/10/2022,04/11/2022,Rockaway,RK,3253.21,1940000.00,,120539,RT-qPCR
04/10/2022,04/11/2022,Tallman Island,TI,5501.64,3240000.00,,449907,RT-qPCR
04/10/2022,04/11/2022,Wards Island,WI,2799.60,1910000.00,,1201485,RT-qPCR
04/12/2022,04/13/2022,26th Ward,26W,5460.54,3340000.00,,290608,RT-qPCR
04/12/2022,04/13/2022,Bowery Bay,BB,11378.84,4190000.00,,924695,RT-qPCR
04/12/2022,04/13/2022,Coney Island,CI,7188.88,2790000.00,,682342,RT-qPCR
04/12/2022,04/13/2022,Hunts Point,HP,2720.27,1620000.00,,755948,RT-qPCR
04/12/2022,04/13/2022,Jamaica Bay,JA,9382.33,3510000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,748737,RT-qPCR
04/12/2022,04/13/2022,Newtown Creek,NC,8808.52,5050000.00,,1156473,RT-qPCR
04/12/2022,04/13/2022,North River,NR,10741.64,5740000.00,,658596,RT-qPCR
04/12/2022,04/13/2022,Oakwood Beach,OB,3681.50,1530000.00,,258731,RT-qPCR
04/12/2022,04/13/2022,Owls Head,OH,5733.12,2110000.00,,906442,RT-qPCR
04/12/2022,04/13/2022,Port Richmond,PR,7525.16,3400000.00,,226167,RT-qPCR
04/12/2022,04/13/2022,Red Hook,RH,18149.96,7970000.00,,224029,RT-qPCR
04/12/2022,04/13/2022,Rockaway,RK,5759.64,3070000.00,,120539,RT-qPCR
04/12/2022,04/13/2022,Tallman Island,TI,16237.32,7510000.00,,449907,RT-qPCR
04/12/2022,04/13/2022,Wards Island,WI,7328.39,4200000.00,,1201485,RT-qPCR
04/17/2022,04/18/2022,26th Ward,26W,2898.17,1740000.00,,290608,RT-qPCR
04/17/2022,04/18/2022,Bowery Bay,BB,6642.26,2310000.00,,924695,RT-qPCR
04/17/2022,04/18/2022,Coney Island,CI,5796.21,2190000.00,,682342,RT-qPCR
04/17/2022,04/18/2022,Hunts Point,HP,3882.84,2310000.00,,755948,RT-qPCR
04/17/2022,04/18/2022,Jamaica Bay,JA,11821.05,4420000.00,,748737,RT-qPCR
04/17/2022,04/18/2022,Newtown Creek,NC,14548.87,7710000.00,,1156473,RT-qPCR
04/17/2022,04/18/2022,North River,NR,11917.25,5890000.00,,658596,RT-qPCR
04/17/2022,04/18/2022,Oakwood Beach,OB,6791.96,2680000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,258731,RT-qPCR
04/17/2022,04/18/2022,Owls Head,OH,18506.35,6960000.00,,906442,RT-qPCR
04/17/2022,04/18/2022,Port Richmond,PR,11076.93,4450000.00,,226167,RT-qPCR
04/17/2022,04/18/2022,Red Hook,RH,37603.23,14000000.00,,224029,RT-qPCR
04/17/2022,04/18/2022,Rockaway,RK,6334.51,3780000.00,,120539,RT-qPCR
04/17/2022,04/18/2022,Tallman Island,TI,18006.77,8480000.00,,449907,RT-qPCR
04/17/2022,04/18/2022,Wards Island,WI,3616.86,2030000.00,,1201485,RT-qPCR
04/19/2022,04/20/2022,26th Ward,26W,2694.29,2880000.00,,290608,RT-qPCR
04/19/2022,04/20/2022,Bowery Bay,BB,6222.08,3360000.00,,924695,RT-qPCR
04/19/2022,04/20/2022,Coney Island,CI,4819.03,3290000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
04/19/2022,04/20/2022,Hunts Point,HP,3061.59,2390000.00,,755948,RT-qPCR
04/19/2022,04/20/2022,Jamaica Bay,JA,9903.93,4410000.00,,748737,RT-qPCR
04/19/2022,04/20/2022,Newtown Creek,NC,12456.41,9170000.00,,1156473,RT-qPCR
04/19/2022,04/20/2022,North River,NR,7050.16,5510000.00,,658596,RT-qPCR
04/19/2022,04/20/2022,Oakwood Beach,OB,7247.80,5010000.00,,258731,RT-qPCR
04/19/2022,04/20/2022,Owls Head,OH,6416.03,2630000.00,,906442,RT-qPCR
04/19/2022,04/20/2022,Port Richmond,PR,4327.84,3770000.00,,226167,RT-qPCR
04/19/2022,04/20/2022,Red Hook,RH,10296.12,5390000.00,,224029,RT-qPCR
04/19/2022,04/20/2022,Rockaway,RK,4113.18,2330000.00,,120539,RT-qPCR
04/19/2022,04/20/2022,Tallman Island,TI,6799.72,4520000.00,,449907,RT-qPCR
04/19/2022,04/20/2022,Wards Island,WI,3432.27,2810000.00,,1201485,RT-qPCR
04/24/2022,04/25/2022,26th Ward,26W,4402.71,2640000.00,,290608,RT-qPCR
04/24/2022,04/25/2022,Bowery Bay,BB,14153.74,5040000.00,,924695,RT-qPCR
04/24/2022,04/25/2022,Coney Island,CI,8430.07,3550000.00,,682342,RT-qPCR
04/24/2022,04/25/2022,Hunts Point,HP,5405.83,3360000.00,,755948,RT-qPCR
04/24/2022,04/25/2022,Jamaica Bay,JA,15621.93,6160000.00,,748737,RT-qPCR
04/24/2022,04/25/2022,Newtown Creek,NC,17010.10,9470000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
04/24/2022,04/25/2022,North River,NR,17742.58,9080000.00,,658596,RT-qPCR
04/24/2022,04/25/2022,Oakwood Beach,OB,5947.16,2660000.00,,258731,RT-qPCR
04/24/2022,04/25/2022,Owls Head,OH,25010.71,9610000.00,,906442,RT-qPCR
04/24/2022,04/25/2022,Port Richmond,PR,9718.62,5370000.00,,226167,RT-qPCR
04/24/2022,04/25/2022,Red Hook,RH,10511.34,4260000.00,,224029,RT-qPCR
04/24/2022,04/25/2022,Rockaway,RK,6857.20,3880000.00,,120539,RT-qPCR
04/24/2022,04/25/2022,Tallman Island,TI,29445.29,12100000.00,,449907,RT-qPCR
04/24/2022,04/25/2022,Wards Island,WI,3237.57,1880000.00,,1201485,RT-qPCR
04/26/2022,04/27/2022,26th Ward,26W,8246.39,4830000.00,,290608,RT-qPCR
04/26/2022,04/27/2022,Bowery Bay,BB,20412.74,7350000.00,,924695,RT-qPCR
04/26/2022,04/27/2022,Coney Island,CI,10328.08,4180000.00,,682342,RT-qPCR
04/26/2022,04/27/2022,Hunts Point,HP,5960.29,3550000.00,,755948,RT-qPCR
04/26/2022,04/27/2022,Jamaica Bay,JA,16960.41,6430000.00,,748737,RT-qPCR
04/26/2022,04/27/2022,Newtown Creek,NC,18924.02,11100000.00,,1156473,RT-qPCR
04/26/2022,04/27/2022,North River,NR,18072.37,9760000.00,,658596,RT-qPCR
04/26/2022,04/27/2022,Oakwood Beach,OB,15122.28,6480000.00,,258731,RT-qPCR
04/26/2022,04/27/2022,Owls Head,OH,21734.70,8620000.00,,906442,RT-qPCR
