ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED,MANUFACTURER_MISSPELLED,pred
3935,Tableware/Pottery,Ceramic bowl wtih glazed interior--ASTM C738,Lead,-1.0,MG/L,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3936,Tableware/Pottery,Ceramic bowl wtih glazed interior--Interior,Lead,0.1,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3937,Tableware/Pottery,Ceramic bowl wtih glazed interior--Interior,Lead,22.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3938,Tableware/Pottery,Ceramic bowl wtih glazed interior--Exterior,Lead,43.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3939,Tableware/Pottery,Ceramic bowl wtih glazed interior--Exterior,Lead,-1.0,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3940,Tableware/Pottery,Ceramic bowl wtih glazed interior--Total Rep.,Lead,48.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3941,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--ASTM C738,Lead,2.2,MG/L,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3942,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Interior,Lead,0.6,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3943,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Interior,Lead,10000.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3944,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Exterior,Lead,3700.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3945,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Exterior,Lead,2.4,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3946,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Total Rep.,Lead,1600.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3947,Tableware/Pottery,Glazed plate--Interior,Lead,5100.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3948,Tableware/Pottery,Glazed plate--Interior,Lead,16.1,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3949,Tableware/Pottery,Glazed plate--Exterior,Lead,8700.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3950,Tableware/Pottery,Glazed plate--Exterior,Lead,16.2,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3951,Tableware/Pottery,Glazed plate--Total Rep.,Lead,3400.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3952,Tableware/Pottery,"Glazed, couscous serving plate--Interior",Lead,2.9,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3953,Tableware/Pottery,"Glazed, couscous serving plate--Interior",Lead,15.5,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3954,Tableware/Pottery,"Glazed, couscous serving plate--Exterior",Lead,9.8,MG/CM^2,[],UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,,False,False
3955,Food-Spice,Chili Powder,Lead,0.535,ppm,[],BANGLADESH,04/02/2019 12:00:00 AM,,False,False
3956,Food-Spice,Turmeric powder,Lead,0.224,ppm,[],BANGLADESH,04/02/2019 12:00:00 AM,,False,False
3957,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3958,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3959,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3960,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3961,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3962,Dietary Supplement/Medications/Remedy,Evergreen Corydalin,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3963,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3964,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3965,Dietary Supplement/Medications/Remedy,Systemic Formulas Atak,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3966,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3967,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Lead,0.24,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3968,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3969,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3970,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3971,Dietary Supplement/Medications/Remedy,Usana CoQuinone 30,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3972,Dietary Supplement/Medications/Remedy,Amata Life Plus,Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3973,Dietary Supplement/Medications/Remedy,Amata Life Plus,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3974,Dietary Supplement/Medications/Remedy,Amata Life Plus,Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3975,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Arsenic,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3976,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3977,Dietary Supplement/Medications/Remedy,"Usana ""My Smart"" Plant Based Protein Powder",Mercury,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,,False,False
3978,Tableware/Pottery,Cherry Blossom Dinner plate--Interior,Lead,6.6,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3979,Tableware/Pottery,Cherry Blossom Dinner plate--Exterior,Lead,1.5,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3980,Tableware/Pottery,Blue and pink flower design appetizer dish--Interior,Lead,8.8,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3981,Tableware/Pottery,Blue and pink flower design appetizer dish--Exterior,Lead,8.5,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3982,Tableware/Pottery,Purple and green appetizer dish--Interior,Lead,14.2,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3983,Tableware/Pottery,Purple and green appetizer dish--Exterior,Lead,9.0,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3984,Tableware/Pottery,Cloud shaped appetizer dish--Interior,Lead,12.5,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3985,Tableware/Pottery,Cloud shaped appetizer dish--Exterior,Lead,4.1,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3986,Tableware/Pottery,Cherry blossom appetizer dish--Interior,Lead,8.1,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3987,Tableware/Pottery,Cherry blossom appetizer dish--Exterior,Lead,6.2,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3988,Tableware/Pottery,Flower-shaped appetizer dish--Interior,Lead,18.6,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3989,Tableware/Pottery,Flower-shaped appetizer dish--Exterior,Lead,9.2,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3990,Tableware/Pottery,Oval-shaped dish--Interior,Lead,0.1,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3991,Tableware/Pottery,Octagon-shaped dish--Interior,Lead,12.9,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3992,Tableware/Pottery,Octagon-shaped dish--Exterior,Lead,2.7,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3993,Tableware/Pottery,Triangular-shaped dish--Interior,Lead,8.7,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3994,Tableware/Pottery,Triangular-shaped dish--Exterior,Lead,1.9,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3995,Tableware/Pottery,Cup w/ cherry blossom--Exterior,Lead,8.7,MG/CM^2,[],JAPAN,04/02/2019 12:00:00 AM,,False,False
3996,Food-Spice,Mixed Spices,Lead,0.56,ppm,[],BANGLADESH,04/05/2019 12:00:00 AM,,False,False
3997,Food-Spice,Turmeric,Lead,0.33,ppm,[],BANGLADESH,04/05/2019 12:00:00 AM,,False,False
3998,Food-Spice,Chilli Powder,Lead,0.26,ppm,[],BANGLADESH,04/05/2019 12:00:00 AM,,False,False
3999,Food-Spice,Crushed red peper,Lead,1.33,ppm,[],INDIA,04/05/2019 12:00:00 AM,,False,False
4000,Food-Spice,Ground Cinnamon,Lead,0.758,ppm,[],INDONESIA,04/05/2019 12:00:00 AM,,False,False
4001,Food-Spice,Radhuni Chilli Powder,Lead,0.28,ppm,['ltd.'],BANGLADESH,04/08/2019 12:00:00 AM,,True,False
4002,Food-Spice,Radhuni Turmeric Powder,Lead,0.629,ppm,['ltd.'],BANGLADESH,04/08/2019 12:00:00 AM,,True,False
4003,Food-Spice,Radhuni Cumin Powder,Lead,-1.0,ppm,['ltd.'],BANGLADESH,04/08/2019 12:00:00 AM,,True,False
4004,Food-Spice,Radhuni Coriander Powder,Lead,0.284,ppm,['ltd.'],BANGLADESH,04/08/2019 12:00:00 AM,,True,False
4005,Food-Spice,Yellow color spice,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4006,Food-Spice,Red powder,Lead,1.0,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4007,Food-Spice,Brown powder,Lead,0.39,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4008,Food-Spice,Brown powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4009,Food-Spice,Turmeric,Lead,0.22,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4010,Food-Spice,Curry Powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4011,Food Other,Cholate bar,Lead,-1.0,ppm,[],MEXICO,04/09/2019 12:00:00 AM,,False,False
4012,Food Other,Fennel Seeds,Lead,0.33,ppm,[],UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,,False,False
4013,Food Other,Chocolate,Lead,4.4,ppm,[],ECUADOR,04/09/2019 12:00:00 AM,,False,False
4014,Dietary Supplement/Medications/Remedy,Manireu (Nepalese remedy),Lead,49.0,ppm,[],UNKNOWN OR NOT STATED,04/10/2019 12:00:00 AM,,False,False
4015,Food-Spice,Garam Masala Powder,Lead,0.49,ppm,[],INDIA,04/10/2019 12:00:00 AM,,False,False
4016,Food-Spice,Radhuri Chicken Masala,Lead,0.44,ppm,['radhuni'],BANGLADESH,04/10/2019 12:00:00 AM,,True,True
4017,Food-Spice,Ziyad Premium Turmeric Ground,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/11/2019 12:00:00 AM,,False,False
4018,Food-Spice,Turmeric root powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/11/2019 12:00:00 AM,,False,False
4019,Food Other,Dried Mulberry,Lead,0.49,ppm,[],UNKNOWN OR NOT STATED,04/12/2019 12:00:00 AM,,False,False
4020,Food Other,Dried silverberries,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/12/2019 12:00:00 AM,,False,False
4021,Dietary Supplement/Medications/Remedy,Liquid Glutathione & Amino Acid Dietary Supplement,Lead,-1.0,MG/L,['inc'],UNITED STATES,04/12/2019 12:00:00 AM,,True,False
4022,Dietary Supplement/Medications/Remedy,Fulvic Minerals,Lead,-1.0,MG/L,[],UNITED STATES,04/12/2019 12:00:00 AM,,False,False
4023,Food-Spice,Cumin,Lead,0.47,ppm,[],BANGLADESH,04/12/2019 12:00:00 AM,,False,False
4024,Food-Spice,Coriander,Lead,0.36,ppm,[],BANGLADESH,04/12/2019 12:00:00 AM,,False,False
4025,Food-Spice,Turmeric,Lead,-1.0,ppm,[],BANGLADESH,04/12/2019 12:00:00 AM,,False,False
4026,Food-Spice,Garam Masala,Lead,1.4,ppm,[],BANGLADESH,04/12/2019 12:00:00 AM,,False,False
4027,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,[],BANGLADESH,04/13/2019 12:00:00 AM,,False,False
4028,Food-Spice,Paprika powder,Lead,0.7,ppm,[],UNKNOWN OR NOT STATED,04/13/2019 12:00:00 AM,,False,False
4029,Food-Spice,Chilli Powder Red,Lead,0.46,ppm,[],INDIA,04/16/2019 12:00:00 AM,,False,False
4030,Religious powder,Surma,Lead,370000.0,ppm,[],PAKISTAN,04/17/2019 12:00:00 AM,,False,False
4031,Other,Djembe Drum,Lead,-1.0,MG/CM^2,[],UNITED STATES,04/17/2019 12:00:00 AM,,False,False
4032,Toys/Children's Products,Ice Cream Barrel,Lead,-1.0,MG/CM^2,[],UNKNOWN OR NOT STATED,04/17/2019 12:00:00 AM,,False,False
4033,Toys/Children's Products,Maracas,Lead,-1.0,MG/CM^2,[],SAINT LUCIA,04/17/2019 12:00:00 AM,,False,False
4034,Other,TV Stand,Lead,-1.0,MG/CM^2,[],UNKNOWN OR NOT STATED,04/17/2019 12:00:00 AM,,False,False
4035,Food-Candy,ChiCharin,Lead,-1.0,ppm,[],MEXICO,04/18/2019 12:00:00 AM,,False,False
4036,Food Other,Pepita,Lead,-1.0,ppm,[],MEXICO,04/18/2019 12:00:00 AM,,False,False
4037,Food-Spice,Zatar,Lead,0.31,ppm,[],PALESTINIAN TERRITORY - OCCUPIED,04/18/2019 12:00:00 AM,,False,False
4038,Food-Spice,Semach,Lead,0.59,ppm,[],PALESTINIAN TERRITORY - OCCUPIED,04/18/2019 12:00:00 AM,,False,False
4039,Dietary Supplement/Medications/Remedy,Puspadhanwa Ras,Arsenic,4.3,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4040,Dietary Supplement/Medications/Remedy,Puspadhanwa Ras,Lead,130000.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4041,Dietary Supplement/Medications/Remedy,Puspadhanwa Ras,Mercury,170000.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4042,Dietary Supplement/Medications/Remedy,Shukramatrika Bati,Arsenic,6.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4043,Dietary Supplement/Medications/Remedy,Shukramatrika Bati,Lead,16.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4044,Dietary Supplement/Medications/Remedy,Shukramatrika Bati,Mercury,43000.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4045,Dietary Supplement/Medications/Remedy,Manmath Ras,Arsenic,14.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4046,Dietary Supplement/Medications/Remedy,Manmath Ras,Lead,480.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4047,Dietary Supplement/Medications/Remedy,Manmath Ras,Mercury,42000.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4048,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati   Ayur. Medicine (Shilajit & Kutaki),Arsenic,21.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4049,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati   Ayur. Medicine (Shilajit & Kutaki),Lead,15.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4050,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati   Ayur. Medicine (Shilajit & Kutaki),Mercury,4800.0,ppm,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4051,Dietary Supplement/Medications/Remedy,Shastri,Arsenic,28.0,ppm,[],UNKNOWN OR NOT STATED,04/18/2019 12:00:00 AM,,False,False
4052,Dietary Supplement/Medications/Remedy,Shastri,Lead,3.8,ppm,[],UNKNOWN OR NOT STATED,04/18/2019 12:00:00 AM,,False,False
4053,Dietary Supplement/Medications/Remedy,Shastri,Mercury,470.0,ppm,[],UNKNOWN OR NOT STATED,04/18/2019 12:00:00 AM,,False,False
4054,Dietary Supplement/Medications/Remedy,"Ayurvedic Medicine ""Ashokarishta"" (in Hindi) /Bhaishajya Ratnawali/Streerodhikar (per product packaging)",Arsenic,-1.0,MG/L,"['dabur', 'ltd.']",INDIA,04/18/2019 12:00:00 AM,,True,False
4055,Dietary Supplement/Medications/Remedy,"Ayurvedic Medicine ""Ashokarishta"" (in Hindi) /Bhaishajya Ratnawali/Streerodhikar (per product packaging)",Lead,-1.0,MG/L,"['dabur', 'ltd.']",INDIA,04/18/2019 12:00:00 AM,,True,False
4056,Dietary Supplement/Medications/Remedy,"Ayurvedic Medicine ""Ashokarishta"" (in Hindi) /Bhaishajya Ratnawali/Streerodhikar (per product packaging)",Mercury,-1.0,MG/L,"['dabur', 'ltd.']",INDIA,04/18/2019 12:00:00 AM,,True,False
4057,Dietary Supplement/Medications/Remedy,Patrangasava Ayurvedic Medicine,Arsenic,-1.0,MG/L,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4058,Dietary Supplement/Medications/Remedy,Patrangasava Ayurvedic Medicine,Lead,-1.0,MG/L,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4059,Dietary Supplement/Medications/Remedy,Patrangasava Ayurvedic Medicine,Mercury,-1.0,MG/L,"['pvt.', 'ltd.', 'shree', 'baidyanath', 'bhawan', 'ayurved']",INDIA,04/18/2019 12:00:00 AM,,True,True
4060,Food Other,Chocolate,Lead,11.0,ppm,[],ECUADOR,04/19/2019 12:00:00 AM,,False,False
4061,Food-Spice,Turmeric,Lead,-1.0,ppm,[],UNITED STATES,04/22/2019 12:00:00 AM,,False,False
4062,Food-Spice,Chili Powder,Lead,0.32,ppm,[],UNITED STATES,04/22/2019 12:00:00 AM,,False,False
4063,Tableware/Pottery,Clay bowl,Lead,5.0,MG/CM^2,[],UNKNOWN OR NOT STATED,04/22/2019 12:00:00 AM,,False,False
4064,Tableware/Pottery,Clay pottery,Lead,3.7,MG/CM^2,[],UNKNOWN OR NOT STATED,04/22/2019 12:00:00 AM,,False,False
4065,Tableware/Pottery,Clay Jug,Lead,4.3,MG/CM^2,[],UNKNOWN OR NOT STATED,04/22/2019 12:00:00 AM,,False,False
4066,Tableware/Pottery,Clay jug,Lead,8.3,MG/CM^2,[],UNKNOWN OR NOT STATED,04/22/2019 12:00:00 AM,,False,False
4067,Food-Spice,Turmeric,Lead,0.36,ppm,[],RUSSIAN FEDERATION,04/22/2019 12:00:00 AM,,False,False
4068,Food-Spice,Lagman,Lead,0.28,ppm,[],RUSSIAN FEDERATION,04/22/2019 12:00:00 AM,,False,False
4069,Food-Spice,Turmeric,Lead,0.56,ppm,[],GRENADA,04/24/2019 12:00:00 AM,,False,False
4070,Food-Spice,Ginger,Lead,1.0,ppm,[],GRENADA,04/24/2019 12:00:00 AM,,False,False
4071,Dietary Supplement/Medications/Remedy,Histal DC,Lead,-1.0,MG/L,[],BARBADOS,04/24/2019 12:00:00 AM,,False,False
4072,Food-Spice,Maggi spice,Lead,-1.0,ppm,['maggi'],INDIA,04/24/2019 12:00:00 AM,,True,False
4073,Food-Spice,Chili Powder,Lead,1.6,ppm,[],BANGLADESH,04/24/2019 12:00:00 AM,,False,False
4074,Food-Spice,Chili Powder,Lead,0.39,ppm,[],UNKNOWN OR NOT STATED,04/24/2019 12:00:00 AM,,False,False
4075,Food-Spice,Turmeric powder,Lead,0.31,ppm,[],UNKNOWN OR NOT STATED,04/24/2019 12:00:00 AM,,False,False
4076,Food-Spice,Turmeric Powder,Lead,0.22,ppm,"[""n'"", 'corp']",UNITED STATES,04/24/2019 12:00:00 AM,,True,True
4077,Food-Spice,Extra Hot Chilli Powder,Lead,-1.0,ppm,['patel'],UNITED STATES,04/24/2019 12:00:00 AM,,True,False
4078,Food-Spice,Cumin powder,Lead,0.71,ppm,[],UNKNOWN OR NOT STATED,04/25/2019 12:00:00 AM,,False,False
4079,Food-Spice,Turmeric powder,Lead,3.0,ppm,[],UNKNOWN OR NOT STATED,04/25/2019 12:00:00 AM,,False,False
4080,Food-Spice,Chilly Powder,Lead,0.26,ppm,[],INDIA,04/26/2019 12:00:00 AM,,False,False
4081,Food-Spice,Turmeric Powder,Lead,-1.0,ppm,['laxmi'],INDIA,04/26/2019 12:00:00 AM,,True,False
4082,Food-Candy,Dulce de Tamarido,Lead,2.6,ppm,[],MEXICO,04/26/2019 12:00:00 AM,,False,False
4083,Tableware/Pottery,Ceramic cup,Lead,13.6,MG/CM^2,[],MEXICO,04/26/2019 12:00:00 AM,,False,False
4084,Tableware/Pottery,Ceramic cup,Lead,1.2,ppm,[],MEXICO,04/26/2019 12:00:00 AM,,False,False
4085,Toys/Children's Products,Disney Princess,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/26/2019 12:00:00 AM,,False,False
4086,Toys/Children's Products,Doll Baby,Lead,-1.0,ppm,[],URUGUAY,04/26/2019 12:00:00 AM,,False,False
4087,Toys/Children's Products,Toy gor key,Lead,4.4,ppm,[],UNKNOWN OR NOT STATED,04/26/2019 12:00:00 AM,,False,False
4088,Food Other,Rancheritos,Lead,0.51,ppm,[],MEXICO,04/27/2019 12:00:00 AM,,False,False
4089,Other,Soil,Lead,67.0,ppm,[],UNITED STATES,04/29/2019 12:00:00 AM,,False,False
4090,Food-Spice,Mixed spices,Lead,0.92,ppm,[],TAJIKISTAN,04/29/2019 12:00:00 AM,,False,False
4091,Other,Soil from Potted plant,Lead,110.0,ppm,[],UNITED STATES,04/30/2019 12:00:00 AM,,False,False
4092,Food-Candy,Barrilete,Lead,-1.0,ppm,[],ECUADOR,05/01/2019 12:00:00 AM,,False,False
4093,Food-Spice,Chili Powder,Lead,-1.0,ppm,[],BANGLADESH,05/01/2019 12:00:00 AM,,False,False
4094,Food-Spice,Turmeric powder,Lead,1.0,ppm,[],BANGLADESH,05/01/2019 12:00:00 AM,,False,False
4095,Food-Spice,Coriander Powder,Lead,0.71,ppm,[],BANGLADESH,05/01/2019 12:00:00 AM,,False,False
4096,Food-Spice,Cumin Powder,Lead,-1.0,ppm,[],BANGLADESH,05/01/2019 12:00:00 AM,,False,False
4097,Tableware/Pottery,Item 1. Vase,Lead,6.3,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4098,Tableware/Pottery,Item 2. Large Pot,Lead,9.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4099,Tableware/Pottery,Item #3. Large Pot w/ Floral Design,Lead,8.1,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4100,Tableware/Pottery,Item #4. Medium Clay Pot w/ Swirl,Lead,9.4,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4101,Tableware/Pottery,Item #5. Medium Clay Pot w/ Swirl 2,Lead,9.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4102,Tableware/Pottery,Item #6. Medium Pot w/ Dots,Lead,7.3,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4103,Tableware/Pottery,Item #7. Medium Pot w/ Dots 2,Lead,9.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4104,Tableware/Pottery,Item #8. Medium Pot Solid Color,Lead,9.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4105,Tableware/Pottery,Item #9. Small Pot w/ Floral Design,Lead,6.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4106,Tableware/Pottery,Item #10. Small Pot w/ Floral Design #2,Lead,9.9,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4107,Tableware/Pottery,Item #11. Small Pot,Lead,6.1,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4108,Tableware/Pottery,Item #12. Mortar,Lead,-1.0,MG/CM^2,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
4109,Religious powder,Baby Girl Doll,Lead,0.31,ppm,[],UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,,False,False
